# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 3.4409756613037716,11.877132505600008,0.810867647999998,-10.30320916816861,4.0,0.0,0.011601672110431996,0.0,2.6658562859876924,0.0
 3.4613715656189044,11.957414400000008,0.7963519999999981,-10.24883661844171,4.0,0.0,0.011961702483435402,0.0,2.748806274167207,0.0
 3.481658158286871,12.03728003840001,0.781991871999998,-10.19307270523453,4.0,0.0,0.012336951657732818,0.0,2.83527060974578,0.0
 3.5018327342272118,12.11671889920001,0.7677903359999981,-10.135872323006796,4.0,0.0,0.01272828808010671,0.0,2.925450224695323,0.0
 3.5218925895685005,12.19572046080001,0.753750463999998,-10.077188214691267,4.0,0.0,0.013136639557229712,0.0,3.019559807598738,0.0
 3.5418350217056105,12.274274201600008,0.7398753279999981,-10.016970848144284,4.0,0.0,0.013562998120609498,0.0,3.117828933361007,0.0
 3.5616573293603633,12.35236960000001,0.726167999999998,-9.955168283812313,4.0,0.0,0.014008425233077219,0.0,3.2205032997260865,0.0
 3.5813568126457995,12.429996134400009,0.7126315519999981,-9.891726032888666,4.0,0.0,0.014474057791398483,0.0,3.327846082542336,0.0
 3.6009307731343534,12.507143283200008,0.699269055999998,-9.826586905156994,4.0,0.0,0.01496111439897862,0.0,3.4401394216515913,0.0
 3.6203765139301924,12.583800524800008,0.6860835839999981,-9.759690845662009,4.0,0.0,0.015470902384401455,0.0,3.5576860534029056,0.0
 3.639691339746058,12.659957337600009,0.673078207999998,-9.690974759232999,4.0,0.0,0.016004825648528533,0.0,3.680811104819453,0.0
 3.658872556984927,12.735603200000009,0.6602559999999982,-9.620372321816214,4.0,0.0,0.016564392986689793,0.0,3.8098640684361675,0.0
 3.6779174738268776,12.81072759040001,0.6476200319999981,-9.547813777453712,4.0,0.0,0.01715122755487814,0.0,3.9452209785988073,0.0
 3.6968234003215494,12.88531998720001,0.635173375999998,-9.473225719627086,4.0,0.0,0.017767077125474217,0.0,4.087286812132753,0.0
 3.7155876484866504,12.959369868800009,0.6229191039999981,-9.396530855562283,4.0,0.0,0.018413825560742853,0.0,4.236498140302385,0.0
 3.7342075324129755,13.032866713600008,0.610860287999998,-9.31764775193576,4.0,0.0,0.019093505303527224,0.0,4.393326061807959,0.0
 3.7526803683764713,13.10580000000001,0.5989999999999981,-9.236490560261831,4.0,0.0,0.019808311450159977,0.0,4.558279450615414,0.0
 3.7710034749579155,13.17815920640001,0.5873413119999981,-9.152968720060198,4.0,0.0,0.020560617097571607,0.0,4.73190855764752,0.0
 3.789174173170842,13.249933811200009,0.5758872959999981,-9.06698663768802,4.0,0.0,0.021352990638064256,0.0,4.914809009613697,0.0
 3.8071897865984066,13.32111329280001,0.564641023999998,-8.978443338500508,4.0,0.0,0.02218821472312588,0.0,5.107626255142412,0.0
 3.8250476415399315,13.391687129600008,0.5536055679999983,-8.887232089740651,4.0,0.0,0.023069307552141285,0.0,5.311060516004882,0.0
 3.8427450671679955,13.461644800000009,0.542783999999998,-8.793239991252507,4.0,0.0,0.023999546631035002,0.0,5.525872307125242,0.0
 3.860279395696953,13.53097578240001,0.5321793919999982,-8.696347530810304,4.0,0.0,0.024982495085669798,0.0,5.7528886016437095,0.0
 3.877647962563922,13.599669555200009,0.5217948159999982,-8.596428100454434,4.0,0.0,0.026022031315231675,0.0,5.955051448511174,0.0
 3.8949577425929465,13.667715596800008,0.5116333439999983,-8.49334746981918,3.9493299305142635,-2.927250918311757,0.02712238210231822,0.0,6.127406194898998,0.0
 3.912319780374624,13.73510338560001,0.5016980479999983,-8.386963211959658,3.897243817169231,-2.9999999999999742,0.028288159662818054,0.0,6.306616048986012,0.0
 3.9297362735414527,13.801822400000008,0.4919919999999983,-8.277124076636682,3.844994337668745,-3.0,0.029524403505653947,0.0,6.494112356640852,0.0
